	0	1	2	3	4	5	6	7	8	9	10	11
325347	ʁeatl,ʁeatəl			ʁeatl,ʁeatəl		ʁeatl,ʁeatəl		ʁeatl,ʁeatəl		ʁeatɛlə,ʁeatlɛlə,ʁeatɛl,ʁeatlɛl	ʁeatla,ʁeatəla	ʁeatle,ʁeatəle
325404										ʁeavitajə,ʁeavitaj		
325772										ʁeefœjə,ʁeefœj		
325777		ʁeefʁɛj,ʁeefʁɛ	ʁeefʁɛj,ʁeefʁɛ		ʁeefʁɛj,ʁeefʁɛ		ʁeefʁɛj,ʁeefʁɛ			ʁeefʁejə,ʁeefʁe,ʁeefʁej		
325785										ʁeãbaʁbuj,ʁeãbaʁbujə		
325788										ʁeãbaʁij,ʁeãbaʁijə		
325792										ʁeãbastijə,ʁeãbastij		
325809										ʁeãbutejə,ʁeãbutej		
325818		ʁeãbʁɛ,ʁeãbʁɛj	ʁeãbʁɛ,ʁeãbʁɛj		ʁeãbʁɛ,ʁeãbʁɛj		ʁeãbʁɛ,ʁeãbʁɛj			ʁeãbʁe,ʁeãbʁejə,ʁeãbʁej		
325823										ʁeãbʁuj,ʁeãbʁujə		
325824										ʁeãbʁusɑjə,ʁeãbʁusɑj		
325844										ʁeãpɑj,ʁeãpɑjə		
325849	ʁeãpakət,ʁeãpakt			ʁeãpakət,ʁeãpakt		ʁeãpakət,ʁeãpakt		ʁeãpakət,ʁeãpakt		ʁeãpakɛtə,ʁeãpaklɛtə,ʁeãpaklɛt,ʁeãpakɛt	ʁeãpakta,ʁeãpakəta	ʁeãpakəte,ʁeãpakte
325852										ʁeãpatujə,ʁeãpatuj		
325893										ʁeãkanɑjə,ʁeãkanɑj		
325903	ʁeãkastəl,ʁeãkastl			ʁeãkastəl,ʁeãkastl		ʁeãkastəl,ʁeãkastl				ʁeãkastlɛl,ʁeãkastlɛlə	ʁeãkastla,ʁeãkastəla	ʁeãkastəle,ʁeãkastle
325911	ʁeãʃãtl,ʁeãʃãtəl			ʁeãʃãtl,ʁeãʃãtəl		ʁeãʃãtl,ʁeãʃãtəl		ʁeãʃãtl,ʁeãʃãtəl		ʁeãʃãtɛlə,ʁeãʃãtlɛlə,ʁeãʃãtɛl,ʁeãʃãtlɛl	ʁeãʃãtla,ʁeãʃãtəla	ʁeãʃãtəle,ʁeãʃãtle
325924	ʁeãklikət,ʁeãklikt			ʁeãklikət,ʁeãklikt		ʁeãklikət,ʁeãklikt		ʁeãklikət,ʁeãklikt		ʁeãkliklɛt,ʁeãklikɛt,ʁeãkliklɛtə,ʁeãklikɛtə	ʁeãklikəta,ʁeãklikta	ʁeãklikte,ʁeãklikəte
325933										ʁeãkɔkij,ʁeãkɔkijə		
325965										ʁeãfœj,ʁeãfœjə		
325992	ʁeãʒl,ʁeãʒəl			ʁeãʒl,ʁeãʒəl		ʁeãʒl,ʁeãʒəl				ʁeãʒlɛl,ʁeãʒlɛlə	ʁeãʒəla,ʁeãʒla	ʁeãʒle,ʁeãʒəle
326029										ʁeãkijə,ʁeãkij		
326031												,ʁeãki
326036		ʁeãʁɛj,ʁeãʁɛ	ʁeãʁɛj,ʁeãʁɛ		ʁeãʁɛj,ʁeãʁɛ		ʁeãʁɛj,ʁeãʁɛ			ʁeãʁejə,ʁeãʁe,ʁeãʁej		
326058										ʁeãsɔlej,ʁeãsɔlejə		
326059										ʁeãsɔmejə,ʁeãsɔmej		
326060	ʁeãsɔʁsl,ʁeãsɔʁsəl			ʁeãsɔʁsl,ʁeãsɔʁsəl		ʁeãsɔʁsl,ʁeãsɔʁsəl		ʁeãsɔʁsl,ʁeãsɔʁsəl		ʁeãsɔʁslɛl,ʁeãsɔʁsɛl,ʁeãsɔʁsɛlə,ʁeãsɔʁslɛlə	ʁeãsɔʁsla,ʁeãsɔʁsəla	ʁeãsɔʁsəle,ʁeãsɔʁsle
326061										ʁeãsujə,ʁeãsuj		
326063										ʁeãtɑjə,ʁeãtɑj		
326078										ʁeãtɔʁtij,ʁeãtɔʁtijə		
326088										ʁeãtʁəbɑjə,ʁeãtʁəbɑj		
326139		ʁeesɛ,ʁeesɛj	ʁeesɛ,ʁeesɛj		ʁeesɛ,ʁeesɛj		ʁeesɛ,ʁeesɛj			ʁeesejə,ʁeesej,ʁeese		
326145										ʁeɛstãpijə,ʁeɛstãpij		
326387		ʁegɛ,ʁegɛj	ʁegɛ,ʁegɛj		ʁegɛ,ʁegɛj		ʁegɛ,ʁegɛj			ʁege,ʁegejə,ʁegej		
326553										ʁeabijə,ʁeabij		
326576										ʁeuspij,ʁeuspijə		
326782	ʁeɛ̃tɛʁʒət,ʁeɛ̃tɛʁʒt			ʁeɛ̃tɛʁʒət,ʁeɛ̃tɛʁʒt		ʁeɛ̃tɛʁʒət,ʁeɛ̃tɛʁʒt		ʁeɛ̃tɛʁʒət,ʁeɛ̃tɛʁʒt		ʁeɛ̃tɛʁʒɛtə,ʁeɛ̃tɛʁʒɛt	ʁeɛ̃tɛʁʒəta,ʁeɛ̃tɛʁʒta	ʁeɛ̃tɛʁʒəte,ʁeɛ̃tɛʁʒte
326787	ʁeɛ̃tɛʁpəl,ʁeɛ̃tɛʁpl			ʁeɛ̃tɛʁpəl,ʁeɛ̃tɛʁpl		ʁeɛ̃tɛʁpəl,ʁeɛ̃tɛʁpl		ʁeɛ̃tɛʁpəl,ʁeɛ̃tɛʁpl		ʁeɛ̃tɛʁpɛlə,ʁeɛ̃tɛʁplɛlə,ʁeɛ̃tɛʁplɛl,ʁeɛ̃tɛʁpɛl	ʁeɛ̃tɛʁpla,ʁeɛ̃tɛʁpəla	ʁeɛ̃tɛʁple,ʁeɛ̃tɛʁpəle
326810	ʁeɛ̃tʁoʒt,ʁeɛ̃tʁoʒət			ʁeɛ̃tʁoʒt,ʁeɛ̃tʁoʒət		ʁeɛ̃tʁoʒt,ʁeɛ̃tʁoʒət		ʁeɛ̃tʁoʒt,ʁeɛ̃tʁoʒət		ʁeɛ̃tʁoʒɛt,ʁeɛ̃tʁoʒɛtə	ʁeɛ̃tʁoʒta,ʁeɛ̃tʁoʒəta	ʁeɛ̃tʁoʒəte,ʁeɛ̃tʁoʒte
326877										ʁemajə,ʁemaj		
327090	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij	ʁeɔsil,ʁeɔsij		ʁeɔsijə,ʁeɔsilə,ʁeɔsij	ʁeɔsija,ʁeɔsila	ʁeɔsije,ʁeɔsile
327096										ʁeutij,ʁeutijə		
327249										ʁepetɑjə,ʁepetɑj		
327435												ʁezɔly,ʁezu
327586										ʁetʁij,ʁetʁijə		
327677	ʁetʁopʁɔʒət,ʁetʁopʁɔʒt			ʁetʁopʁɔʒət,ʁetʁopʁɔʒt		ʁetʁopʁɔʒət,ʁetʁopʁɔʒt		ʁetʁopʁɔʒət,ʁetʁopʁɔʒt		ʁetʁopʁɔʒɛt,ʁetʁopʁɔʒɛtə	ʁetʁopʁɔʒəta,ʁetʁopʁɔʒta	ʁetʁopʁɔʒəte,ʁetʁopʁɔʒte
327761										ʁevejə,ʁevej		
327906										ʁeekaʁkij,ʁeekaʁkijə		
327907	ʁeekaʁtl,ʁeekaʁtəl			ʁeekaʁtl,ʁeekaʁtəl		ʁeekaʁtl,ʁeekaʁtəl				ʁeekaʁtlɛlə,ʁeekaʁtlɛl	ʁeekaʁtəla,ʁeekaʁtla	ʁeekaʁtəle,ʁeekaʁtle
327911										ʁeeʃãtij,ʁeeʃãtijə		
327918	ʁeeʃl,ʁeeʃəl	,ʁeeʃɛl	,ʁeeʃɛl	ʁeeʃl,ʁeeʃəl	,ʁeeʃɛl	ʁeeʃl,ʁeeʃəl	,ʁeeʃɛl	ʁeeʃl,ʁeeʃəl		ʁeeʃɛl,ʁeeʃɛlə	ʁeeʃəla,ʁeeʃla	ʁeeʃəle,ʁeeʃle
327939										ʁeekʁabujə,ʁeekʁabuj		
327941		,ʁekʁi	,ʁekʁi		,ʁekʁi	ʁekʁj,ʁekʁj	,ʁekʁi	ʁekʁij,ʁekʁi			,ʁekʁja	,ʁekʁje
327968		ʁeegɛj,ʁeegɛ	ʁeegɛj,ʁeegɛ		ʁeegɛj,ʁeegɛ		ʁeegɛj,ʁeegɛ			ʁeege,ʁeegejə,ʁeegej		
328001										ʁeemajə,ʁeemaj		
328007										ʁeemɛʁvejə,ʁeemɛʁvej		
328015										ʁeemustijə,ʁeemustij		
328032										ʁeepaʁpijə,ʁeepaʁpij		
328035	ʁeepl,ʁeepəl			ʁeepl,ʁeepəl		ʁeepl,ʁeepəl		ʁeepl,ʁeepəl		ʁeepɛlə,ʁeeplɛl,ʁeepɛl,ʁeeplɛlə	ʁeepəla,ʁeepla	ʁeeple,ʁeepəle
328047	ʁeepust,ʁeepusət			ʁeepust,ʁeepusət		ʁeepust,ʁeepusət		ʁeepust,ʁeepusət		ʁeepuslɛtə,ʁeepusɛtə,ʁeepusɛt,ʁeepuslɛt	ʁeepusta,ʁeepusəta	ʁeepuste,ʁeepusəte
328079		ʁeetɛj,ʁeetɛ	ʁeetɛj,ʁeetɛ		ʁeetɛj,ʁeetɛ		ʁeetɛj,ʁeetɛ			ʁeetej,ʁeetejə,ʁeete		
328086	ʁeetɛ̃səl,ʁeetɛ̃sl			ʁeetɛ̃səl,ʁeetɛ̃sl		ʁeetɛ̃səl,ʁeetɛ̃sl		ʁeetɛ̃səl,ʁeetɛ̃sl		ʁeetɛ̃slɛlə,ʁeetɛ̃slɛl,ʁeetɛ̃sɛlə,ʁeetɛ̃sɛl	ʁeetɛ̃sla,ʁeetɛ̃səla	ʁeetɛ̃səle,ʁeetɛ̃sle
328087	ʁeetikt,ʁeetikət			ʁeetikt,ʁeetikət		ʁeetikt,ʁeetikət		ʁeetikt,ʁeetikət		ʁeetiklɛtə,ʁeetiklɛt,ʁeetikɛt,ʁeetikɛtə	ʁeetikəta,ʁeetikta	ʁeetikəte,ʁeetikte
328110										ʁeevej,ʁeevejə		
328111										ʁeevãtaj,ʁeevãtajə		
328150										ʁodɑj,ʁodɑjə		
328427										sakaj,sakajə		
328442										sakaj,sakajə		
328959										saj,sajə		
328961	saj,sajis	saj,sajis	saj,saji	saj,sajis	saj,saji	saj,sajis	saj,sajis	saj,sajis		saj,saji		
334298										sãsujə,sãsuj		
335739	sotəl,sotl			sotəl,sotl		sotəl,sotl		sotəl,sotl		sotlɛlə,sotlɛl,sotɛlə,sotɛl	sotəla,sotla	sotəle,sotle
335768										sotijə,sotij		
335859	sovt,sovət			sovt,sovət		sovt,sovət		sovt,sovət		sovlɛt,sovɛt,sovɛtə,sovlɛtə	sovta,sovəta	sovəte,sovte
336018	savt,savət			savt,savət		savt,savət		savt,savət		savlɛt,savɛt,savɛtə,savlɛtə	savəta,savta	savte,savəte
337017										sɛ̃tijə,sɛ̃tij		
337351										skʁibujə,skʁibuj		
337962										səmɑjə,səmɑj		
338124										səmipʁɔtɛʒ,səmipʁɔtɛʒə		
339061										sɛʁpijə,sɛʁpij		
339072										sɛʁpɛʒə,sɛʁpɛʒ		
339425										sœj,sœjə		
339763										ʃaɲgajə,ʃaɲgaj		
340592										sijə,sij		
340797										sɛ̃pllɛtə,sɛ̃plɛtə		
341423										sjɛʒ,sjɛʒə		
341662	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ	smaʃ,smatʃ		smaʃə,smatʃə	smaʃa,smatʃa	smaʃe,smatʃe
341692										smijə,smij		
342300										sɔlɛjə,sɔlɛj		
342695										sɔmej,sɔmejə		
342901										sɔnɑjə,sɔnɑj		
343383	suʃət,suʃt			suʃət,suʃt		suʃət,suʃt		suʃət,suʃt		suʃɛt,suʃɛtə,suʃlɛt,suʃlɛtə	suʃəta,suʃta	suʃte,suʃəte
343412										susijə,susij		
343486												,su
343527										suflɛtə,sufllɛtə		
343641										sujə,suj		
343862										supɑj,supɑjə		
343940										suʁsij,suʁsijə		
344078										subajə,subaj		
344351		supɛj,supɛ	supɛj,supɛ		supɛj,supɛ		supɛj,supɛ			supejə,supe,supej		
345550	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz	spɔnsɔʁiz,spɔ̃sɔʁiz		spɔ̃sɔʁizə,spɔnsɔʁizə	spɔ̃sɔʁiza,spɔnsɔʁiza	spɔ̃sɔʁize,spɔnsɔʁize
346791										stʁãguj,stʁãgujə		
347045										stʁujə,stʁuj		
349039	syʁaʃət,syʁaʃt			syʁaʃət,syʁaʃt		syʁaʃət,syʁaʃt				syʁaʃlɛt,syʁaʃlɛtə	syʁaʃəta,syʁaʃta	syʁaʃte,syʁaʃəte
349218			,syʁkʁwa								,syʁkʁy	,syʁkʁy
349358		,sœʁf										
349359							,syʁfɛʁmãt					
349402	syʁʒl,syʁʒəl			syʁʒl,syʁʒəl		syʁʒl,syʁʒəl				syʁʒlɛlə,syʁʒlɛl	syʁʒla,syʁʒəla	syʁʒle,syʁʒəle
349499	syʁiʁʁadj,syʁiʁadj	syʁiʁʁadi,syʁiʁadi	syʁiʁʁadi,syʁiʁadi	syʁiʁʁadj,syʁiʁadj	syʁiʁʁadi,syʁiʁadi	syʁiʁʁadj,syʁiʁadj	syʁiʁʁadi,syʁiʁadi	syʁiʁʁadi,syʁiʁadi		syʁiʁʁadi,syʁiʁadi	syʁiʁʁadja,syʁiʁadja	syʁiʁadje,syʁiʁʁadje
349519	syʁʒt,syʁʒət			syʁʒt,syʁʒət		syʁʒt,syʁʒət		syʁʒt,syʁʒət		syʁʒɛtə,syʁʒɛt	syʁʒta,syʁʒəta	syʁʒəte,syʁʒte
349522										syʁʒwɑj,syʁʒwɑjə		
349542										syʁmakijə,syʁmakij		
349660		syʁpɛj,syʁpɛ	syʁpɛj,syʁpɛ		syʁpɛj,syʁpɛ		syʁpɛj,syʁpɛ			syʁpejə,syʁpej,syʁpe		
349722										syʁpʁɔtɛʒ,syʁpʁɔtɛʒə		
349789	syʁswaj,syʁsɛj	syʁsɛj,syʁswa	syʁsje,syʁswa	syʁswaj,syʁsɛj	syʁsje,syʁswa	syʁswaj,syʁsɛj	syʁsɛj,syʁswa	syʁswaj,syʁsɛj		syʁsje,syʁswa		
349804	syʁswaj,syʁsɛj	syʁsɛj,syʁswa	syʁsje,syʁswa	syʁswaj,syʁsɛj	syʁsje,syʁswa	syʁswaj,syʁsɛj	syʁsɛj,syʁswa	syʁswaj,syʁsɛj		syʁsje,syʁswa		
349832										syʁtɑjə,syʁtɑj		
349894										syʁvejə,syʁvej		
350118										sysej,sysejə		
350202										sysaj,sysajə		
351219											,sedɥizi	
351307										segʁɛʒ,segʁɛʒə		
351308		,segʁeg	,segʁeg		,segʁeg		,segʁeg					
351310		,seg	,seg		,seg		,seg					
351484										semijə,semij		
352323	taʃt,taʃət			taʃt,taʃət		taʃt,taʃət		taʃt,taʃət		taʃlɛt,taʃlɛtə,taʃɛt,taʃɛtə	taʃəta,taʃta	taʃte,taʃəte
352603										tɑjə,tɑj		
352978										tãbujə,tãbuj		
353488										taʁabistujə,taʁabistuj		
353847										taʁtujə,taʁtuj		
354017										tatuj,tatujə		
354215	tavl,tavəl			tavl,tavəl		tavl,tavəl		tavl,tavəl		tavɛl,tavlɛlə,tavɛlə,tavlɛl	tavla,tavəla	tavəle,tavle
354700										tejə,tej		
354719												,tɛ̃
354892										tənɑj,tənɑjə		
355258	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj	teʁɑj,tɛʁɑj		tɛʁɑjə,teʁɑj,teʁɑjə,tɛʁɑj	teʁɑja,tɛʁɑja	teʁɑje,tɛʁɑje
355284	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs	tɛʁɑs,teʁɑs		teʁɑsə,tɛʁɑsə	tɛʁɑsa,teʁɑsa	teʁɑse,tɛʁɑse
357649										tijə,tij		
357916	tikt,tikət			tikt,tikət		tikt,tikət		tikt,tikət		tikɛtə,tiklɛtə,tiklɛt,tikɛt	tikəta,tikta	tikte,tikəte
357933										tiʁɑj,tiʁɑjə		
358028	tiʁəl,tiʁl			tiʁəl,tiʁl		tiʁəl,tiʁl		tiʁəl,tiʁl		tiʁlɛl,tiʁlɛlə,tiʁɛl,tiʁɛlə	tiʁəla,tiʁla	tiʁəle,tiʁle
358167										titij,titijə		
358724	tɔnəl,tɔnl			tɔnəl,tɔnl		tɔnəl,tɔnl		tɔnəl,tɔnl		tɔnɛlə,tɔnɛl,tɔnlɛl,tɔnlɛlə	tɔnəla,tɔnla	tɔnle,tɔnəle
359044										tɔʁpij,tɔʁpijə		
359146										tɔʁtij,tɔʁtijə		
359419										tujə,tuj		
359502										tupijə,tupij		
359535										tuʁɑj,tuʁɑjə		
359674										tuʁnɑj,tuʁnɑjə		
359781										tuʁnij,tuʁnijə		
359885	tuʁtl,tuʁtəl			tuʁtl,tuʁtəl		tuʁtl,tuʁtəl		tuʁtl,tuʁtəl		tuʁtɛl,tuʁtlɛlə,tuʁtɛlə,tuʁtlɛl	tuʁtəla,tuʁtla	tuʁtle,tuʁtəle
359948										tusɑjə,tusɑj		
360368											,tʁadɥizi	
360389										tʁafuj,tʁafujə		
360424										tʁɑj,tʁɑjə		
360434										tʁɛnɑjə,tʁɛnɑj		
360463	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj	tʁɛtɑj,tʁetɑj		tʁetɑjə,tʁɛtɑjə,tʁɛtɑj,tʁetɑj	tʁetɑja,tʁɛtɑja	tʁɛtɑje,tʁetɑje
361047	tʁãsypstãsj,tʁãssypstãsj	tʁãsypstãsi,tʁãssypstãsi	tʁãsypstãsi,tʁãssypstãsi	tʁãsypstãsj,tʁãssypstãsj	tʁãsypstãsi,tʁãssypstãsi	tʁãsypstãsj,tʁãssypstãsj	tʁãsypstãsi,tʁãssypstãsi	tʁãsypstãsi,tʁãssypstãsi		tʁãsypstãsi,tʁãssypstãsi	tʁãsypstãsja,tʁãssypstãsja	tʁãssypstãsje,tʁãsypstãsje
361109										tʁãtaj,tʁãtajə		
361229										tʁavaj,tʁavajə		
361304										tʁavujə,tʁavuj		
361336										tʁɛnɑjə,tʁɛnɑj		
361380										tʁenuj,tʁenujə		
361649										tʁesaj,tʁesajə		
361704										tʁœjə,tʁœj		
361862										tʁibuj,tʁibujə		
362154										tʁifujə,tʁifuj		
362270										tʁijə,tʁij		
362364										tʁɛ̃kɑj,tʁɛ̃kɑjə		
362422										tʁɛ̃kɑj,tʁɛ̃kɑjə		
362510										tʁipatujə,tʁipatuj		
362547										tʁipllɛtə,tʁiplɛtə		
362596										tʁipɔtɑjə,tʁipɔtɑj		
363048	tʁɔ̃pət,tʁɔ̃pt			tʁɔ̃pət,tʁɔ̃pt		tʁɔ̃pət,tʁɔ̃pt		tʁɔ̃pət,tʁɔ̃pt		tʁɔ̃pɛt,tʁɔ̃pɛtə,tʁɔ̃plɛtə,tʁɔ̃plɛt	tʁɔ̃pəta,tʁɔ̃pta	tʁɔ̃pte,tʁɔ̃pəte
363317										tʁujə,tʁuj		
363372										tʁuvaj,tʁuvajə		
363549										tʁykɑj,tʁykɑjə		
363814	tʁeʒt,tʁeʒət			tʁeʒt,tʁeʒət		tʁeʒt,tʁeʒət		tʁeʒt,tʁeʒət		tʁeʒɛtə,tʁeʒɛt	tʁeʒta,tʁeʒəta	tʁeʒte,tʁeʒəte
364035										tʁezɑj,tʁezɑjə		
364896		,tytɛ	,tytɛ		,tytɛ		,tytɛ					
365241										tɑtuj,tɑtujə		
365372										teletʁavajə,teletʁavaj		
365638										telesyʁvej,telesyʁvejə		
365657										teletʁavajə,teletʁavaj		
367339										yʁnapujə,yʁnapuj		
367534			,yz									,yze
367941	vasil,vasij	vasil,vasij	vasil,vasij	vasil,vasij	vasil,vasij	vasil,vasij	vasil,vasij	vasil,vasij		vasijə,vasilə,vasij	vasija,vasila	vasije,vasile
368008										vadʁujə,vadʁuj		
368141			vɛ̃,vɛ̃k		vɛ̃,vɛ̃k							
368536	valt,valət			valt,valət		valt,valət		valt,valət		vallɛtə,valɛtə,valɛt,vallɛt	valəta,valta	valəte,valte
369206										vanijə,vanij		
369295										vãtijə,vãtij		
369738										vazujə,vazuj		
370271										vej,vejə		
370786										vãtʁujə,vãtʁuj		
371062		,vɛʁʒɛt	,vɛʁʒɛt		,vɛʁʒɛt		,vɛʁʒɛt			vɛʁʒɛtə,vɛʁʒlɛtə		
371263										vɛʁmijə,vɛʁmij		
371560										veʁuj,veʁujə		
371712										vɛʁtisijə,vɛʁtisij		
372514	vidəl,vidl			vidəl,vidl		vidəl,vidl				vidlɛlə,vidlɛl	vidla,vidəla	vidle,vidəle
372568										videopʁɔtɛʒ,videopʁɔtɛʒə		
372597										videopʁɔtɛʒ,videopʁɔtɛʒə		
373003	viɲət,viɲt			viɲət,viɲt		viɲət,viɲt		viɲət,viɲt		viɲɛtə,viɲɛt,viɲlɛtə,viɲlɛt	viɲəta,viɲta	viɲəte,viɲte
374646	vjɔlt,vjɔlət			vjɔlt,vjɔlət		vjɔlt,vjɔlət		vjɔlt,vjɔlət		vjɔlɛtə,vjɔlɛt,vjɔllɛt,vjɔllɛtə	vjɔləta,vjɔlta	vjɔlte,vjɔləte
374740										viʁɑjə,viʁɑj		
375878	vɔlət,vɔlt			vɔlət,vɔlt		vɔlət,vɔlt		vɔlət,vɔlt		vɔllɛt,vɔlɛtə,vɔlɛt,vɔllɛtə	vɔləta,vɔlta	vɔlte,vɔləte
375885										vɔlej,vɔlejə		
375924										vɔlej,vɔlejə		
376315		vuzɛ,vuzɛj	vuzɛ,vuzɛj		vuzɛ,vuzɛj		vuzɛ,vuzɛj			vuzej,vuze,vuzejə		
376558										vʁij,vʁijə		
376788										veʒetɑjə,veʒetɑj		
377229										vetijə,vetij		
377816										vaʁujə,vaʁuj		
380294										zigujə,ziguj		
380465										zizijə,zizij		
380772										zujə,zuj		
380789										zuzujə,zuzuj		
381100		zezɛ,zezɛj	zezɛ,zezɛj		zezɛ,zezɛj		zezɛ,zezɛj			zezej,zezejə,zeze		
381104										zezɛj,zezɛjə		
382013	ebizl,ebizəl			ebizl,ebizəl		ebizl,ebizəl		ebizl,ebizəl		ebizlɛlə,ebizɛl,ebizlɛl,ebizɛlə	ebizla,ebizəla	ebizəle,ebizle
382067	ebukt,ebukət			ebukt,ebukət		ebukt,ebukət		ebukt,ebukət		ebuklɛt,ebuklɛtə,ebukɛtə,ebukɛt	ebukəta,ebukta	ebukəte,ebukte
382173	ebyʃt,ebyʃət			ebyʃt,ebyʃət		ebyʃt,ebyʃət		ebyʃət,ebyʃt		ebyʃlɛtə,ebyʃɛt,ebyʃlɛt,ebyʃɛtə	ebyʃta,ebyʃəta	ebyʃte,ebyʃəte
382207	ebyʃt,ebyʃət			ebyʃt,ebyʃət		ebyʃt,ebyʃət		ebyʃət,ebyʃt		ebyʃlɛtə,ebyʃɛt,ebyʃlɛt,ebyʃɛtə	ebyʃta,ebyʃəta	ebyʃte,ebyʃəte
382227	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj	ekɑj,ekaj		ekɑjə,ekɑj,ekaj,ekajə	ekaja,ekɑja	ekaje,ekɑje
382269										ekaʁbujə,ekaʁbuj		
382284										ekaʁkij,ekaʁkijə		
382293	ekaʁtl,ekaʁtəl			ekaʁtl,ekaʁtəl		ekaʁtl,ekaʁtəl		ekaʁtl,ekaʁtəl		ekaʁtlɛlə,ekaʁtɛl,ekaʁtɛlə,ekaʁtlɛl	ekaʁtla,ekaʁtəla	ekaʁtle,ekaʁtəle
382301										ekaʁtij,ekaʁtijə		
382328	esɛʁvəl,esɛʁvl			esɛʁvəl,esɛʁvl		esɛʁvəl,esɛʁvl		esɛʁvəl,esɛʁvl		esɛʁvɛlə,esɛʁvlɛl,esɛʁvlɛlə,esɛʁvɛl	esɛʁvəla,esɛʁvla	esɛʁvle,esɛʁvəle
382401										eʃãtij,eʃãtijə		
382456										eʃaʁpij,eʃaʁpijə		
382517	eʃəl,eʃl	,eʃɛl	,eʃɛl	eʃəl,eʃl	,eʃɛl	eʃəl,eʃl	,eʃɛl	eʃəl,eʃl		eʃɛl,eʃɛlə	eʃla,eʃəla	eʃəle,eʃle
382555	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij	eʃnij,eʃənij		eʃənijə,eʃnij,eʃnijə,eʃənij	eʃənija,eʃnija	eʃənije,eʃnije
382570										eʃəvlɛlə,eʃəvɛlə		
382633	eʃikt,eʃikət			eʃikt,eʃikət		eʃikt,eʃikət		eʃikt,eʃikət		eʃikɛt,eʃiklɛt,eʃikɛtə,eʃiklɛtə	eʃikta,eʃikəta	eʃikəte,eʃikte
382659			eʃɛ,eʃwa							eʃɛ,eʃwa		
382898	ekɔʃəl,ekɔʃl			ekɔʃəl,ekɔʃl		ekɔʃəl,ekɔʃl		ekɔʃəl,ekɔʃl		ekɔʃɛl,ekɔʃlɛl,ekɔʃɛlə,ekɔʃlɛlə	ekɔʃəla,ekɔʃla	ekɔʃle,ekɔʃəle
382973	ekɔlət,ekɔlt			ekɔlət,ekɔlt		ekɔlət,ekɔlt		ekɔlət,ekɔlt		ekɔlɛt,ekɔllɛtə,ekɔlɛtə,ekɔllɛt	ekɔləta,ekɔlta	ekɔləte,ekɔlte
383053	ekɔkət,ekɔkt			ekɔkət,ekɔkt		ekɔkət,ekɔkt		ekɔkət,ekɔkt		ekɔkɛtə,ekɔklɛtə,ekɔkɛt,ekɔklɛt	ekɔkəta,ekɔkta	ekɔkəte,ekɔkte
383054										ekɔkij,ekɔkijə		
383068	ekɔʁʃəl,ekɔʁʃl			ekɔʁʃəl,ekɔʁʃl		ekɔʁʃəl,ekɔʁʃl		ekɔʁʃəl,ekɔʁʃl		ekɔʁʃlɛl,ekɔʁʃlɛlə,ekɔʁʃɛl,ekɔʁʃɛlə	ekɔʁʃla,ekɔʁʃəla	ekɔʁʃle,ekɔʁʃəle
383271										ekʁabujə,ekʁabuj		
383348										ekʁivɑj,ekʁivɑjə		
383468	ekɥist,ekɥisət			ekɥist,ekɥisət		ekɥist,ekɥisət		ekɥist,ekɥisət		ekɥislɛt,ekɥisɛt,ekɥisɛtə,ekɥislɛtə	ekɥista,ekɥisəta	ekɥisəte,ekɥiste
383678	egaj,egej			egaj,egej		egaj,egej		egaj,egej		egaj,egej,egajə,egejə	egaja,egeja	egaje,egeje
383732		egɛ,egɛj	egɛ,egɛj		egɛ,egɛj		egɛ,egɛj			egejə,egej,ege		
